Kategoria;Grupa;Podgrupa (wymiary);Wymiar 1;Wymiar 2;Wymiar 3;Wymiar 4;Wymiar 5;Jednostka miary;"2016";"2017";"2018";"2019";"2020";"2021";"2022";"2023";"2024";"2025";
"FINANSE PUBLICZNE";"DOCHODY BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Dochody ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"miasta na prawach powiatu";"Dział 925 - Ogrody botaniczne i zoologiczne oraz naturalne obszary i obiekty chronionej przyrody";"";"";"";"zł";0,00;0,00;67055,62;0,00;0,00;0,00;0,00;0,00;25027,74;;
"FINANSE PUBLICZNE";"DOCHODY BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Dochody ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"miasta na prawach powiatu";"Dział 926 - Kultura fizyczna";"";"";"";"zł";26355752,32;28849990,92;19618695,62;17986667,21;10252274,07;16958898,35;13295289,82;128047832,53;23396397,96;;
"FINANSE PUBLICZNE";"DOCHODY BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Dochody uzyskane w rozdziałach ***78 - Usuwanie skutków klęsk żywiołowych w wybranych działach (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"gminy łącznie z miastami na prawach powiatu";"Dział 600 - Transport i łączność";"";"";"";"zł";1273541,44;0,00;0,00;0,00;0,00;0,01;0,00;0,00;0,00;;
"FINANSE PUBLICZNE";"DOCHODY BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Dochody uzyskane w rozdziałach ***78 - Usuwanie skutków klęsk żywiołowych w wybranych działach (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"gminy łącznie z miastami na prawach powiatu";"Dział 754 - Bezpieczeństwo publiczne i ochrona przeciwpożarowa";"";"";"";"zł";0,00;7530,00;108000,00;21000,00;0,00;80000,00;0,00;0,00;108426,78;;
"FINANSE PUBLICZNE";"DOCHODY BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Dochody uzyskane w rozdziałach ***78 - Usuwanie skutków klęsk żywiołowych w wybranych działach (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"gminy łącznie z miastami na prawach powiatu";"Dział 852 - Pomoc społeczna";"";"";"";"zł";2555,80;700,00;888,40;109407,60;1100,00;779723,87;4790,35;57,46;0,00;;
"FINANSE PUBLICZNE";"DOCHODY BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Dochody uzyskane w rozdziałach ***78 - Usuwanie skutków klęsk żywiołowych w wybranych działach (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"miasta na prawach powiatu";"Dział 600 - Transport i łączność";"";"";"";"zł";1273541,44;0,00;0,00;0,00;0,00;0,01;0,00;0,00;0,00;;
"FINANSE PUBLICZNE";"DOCHODY BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Dochody uzyskane w rozdziałach ***78 - Usuwanie skutków klęsk żywiołowych w wybranych działach (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"miasta na prawach powiatu";"Dział 754 - Bezpieczeństwo publiczne i ochrona przeciwpożarowa";"";"";"";"zł";0,00;7530,00;108000,00;21000,00;0,00;80000,00;0,00;0,00;108426,78;;
"FINANSE PUBLICZNE";"DOCHODY BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Dochody uzyskane w rozdziałach ***78 - Usuwanie skutków klęsk żywiołowych w wybranych działach (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"miasta na prawach powiatu";"Dział 852 - Pomoc społeczna";"";"";"";"zł";2555,80;700,00;888,40;109407,60;1100,00;779723,87;4790,35;57,46;0,00;;
"FINANSE PUBLICZNE";"DOCHODY BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Dochody własne (Wymiary: Jednostki terytorialne; Rodzaje dochodów)";"gminy łącznie z miastami na prawach powiatu";"razem";"";"";"";"zł";3058200935,46;3311715355,94;3600811463,48;3833361743,79;3808957546,50;4545268547,21;4678460181,92;4665494540,49;6059059686,69;;
"FINANSE PUBLICZNE";"DOCHODY BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Dochody własne (Wymiary: Jednostki terytorialne; Rodzaje dochodów)";"gminy łącznie z miastami na prawach powiatu";"dochody podatkowe - podatek rolny";"";"";"";"zł";2312518,70;2270661,48;2213181,34;2304608,69;2335258,84;2392254,42;2371752,66;2839074,35;3552289,11;;
"FINANSE PUBLICZNE";"DOCHODY BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Dochody własne (Wymiary: Jednostki terytorialne; Rodzaje dochodów)";"gminy łącznie z miastami na prawach powiatu";"dochody podatkowe - podatek leśny";"";"";"";"zł";49552,78;53595,69;46589,00;48571,95;52436,54;56242,81;60881,36;92837,11;100011,19;;
"FINANSE PUBLICZNE";"DOCHODY BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Dochody własne (Wymiary: Jednostki terytorialne; Rodzaje dochodów)";"gminy łącznie z miastami na prawach powiatu";"dochody podatkowe - podatek od nieruchomości";"";"";"";"zł";489071498,83;505936487,12;531492975,83;544594475,99;555491821,28;602973537,30;636312836,94;706581314,66;820233773,30;;
"FINANSE PUBLICZNE";"DOCHODY BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Dochody własne (Wymiary: Jednostki terytorialne; Rodzaje dochodów)";"gminy łącznie z miastami na prawach powiatu";"dochody podatkowe - podatek od środków transportowych";"";"";"";"zł";19314296,40;21678795,83;23748073,21;22841612,88;22247523,29;21449068,12;20564966,82;21590666,43;24391954,07;;
"FINANSE PUBLICZNE";"DOCHODY BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Dochody własne (Wymiary: Jednostki terytorialne; Rodzaje dochodów)";"gminy łącznie z miastami na prawach powiatu";"dochody podatkowe - podatek od spadków i darowizn";"";"";"";"zł";14391965,33;13764411,56;15370222,21;12602111,86;15181771,79;26940298,36;22156098,73;29068088,58;23677989,19;;
"FINANSE PUBLICZNE";"DOCHODY BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Dochody własne (Wymiary: Jednostki terytorialne; Rodzaje dochodów)";"gminy łącznie z miastami na prawach powiatu";"dochody podatkowe - podatek od czynności cywilnoprawnych";"";"";"";"zł";77937675,85;99937514,94;111689820,38;124712662,74;114405697,60;171487994,88;143820459,34;139030775,19;153671730,14;;
"FINANSE PUBLICZNE";"DOCHODY BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Dochody własne (Wymiary: Jednostki terytorialne; Rodzaje dochodów)";"gminy łącznie z miastami na prawach powiatu";"dochody podatkowe - podatek od działalności gospodarczej osób fizycznych, opłacany w formie karty podatkowej";"";"";"";"zł";2795468,00;2615873,24;2565847,78;2536242,86;2438795,27;7205539,17;8120675,87;7665928,31;7748277,48;;
"FINANSE PUBLICZNE";"DOCHODY BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Dochody własne (Wymiary: Jednostki terytorialne; Rodzaje dochodów)";"gminy łącznie z miastami na prawach powiatu";"dochody podatkowe - ustalone i pobierane na podstawie odrębnych ustaw";"";"";"";"zł";605872975,89;646257339,86;687126709,75;709640286,97;712153304,61;832504935,06;833407671,72;906868684,63;1033376024,48;;
"FINANSE PUBLICZNE";"DOCHODY BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Dochody własne (Wymiary: Jednostki terytorialne; Rodzaje dochodów)";"gminy łącznie z miastami na prawach powiatu";"udziały w podatkach stanowiących dochody budżetu państwa razem";"";"";"";"zł";1327429868,71;1487051227,84;1756322616,94;1951423078,77;1944806342,66;2239214705,60;2246655451,11;2059211987,00;3237569228,00;;
"FINANSE PUBLICZNE";"DOCHODY BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Dochody własne (Wymiary: Jednostki terytorialne; Rodzaje dochodów)";"gminy łącznie z miastami na prawach powiatu";"udziały w podatkach stanowiących dochody budżetu państwa podatek dochodowy od osób fizycznych";"";"";"";"zł";1224442711,00;1379946509,00;1614346242,00;1786238793,00;1772156420,00;2019978880,00;2018025030,11;1710047660,00;2803318933,00;;
"FINANSE PUBLICZNE";"DOCHODY BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Dochody własne (Wymiary: Jednostki terytorialne; Rodzaje dochodów)";"gminy łącznie z miastami na prawach powiatu";"udziały w podatkach stanowiących dochody budżetu państwa podatek dochodowy od osób prawnych";"";"";"";"zł";102987157,71;107104718,84;141976374,94;165184285,77;172649922,66;219235825,60;228630421,00;349164327,00;434250295,00;;
"FINANSE PUBLICZNE";"DOCHODY BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Dochody własne (Wymiary: Jednostki terytorialne; Rodzaje dochodów)";"gminy łącznie z miastami na prawach powiatu";"wpływy z opłaty skarbowej";"";"";"";"zł";17061141,98;18798297,27;19681460,79;22241196,74;21989207,61;26309773,84;31050984,96;31021424,36;35561056,52;;
"FINANSE PUBLICZNE";"DOCHODY BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Dochody własne (Wymiary: Jednostki terytorialne; Rodzaje dochodów)";"gminy łącznie z miastami na prawach powiatu";"wpływy z opłaty eksploatacyjnej";"";"";"";"zł";8084,40;8034,60;13825,53;13366,54;3986,60;6413,45;9184,72;8722,96;23623,40;;
"FINANSE PUBLICZNE";"DOCHODY BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Dochody własne (Wymiary: Jednostki terytorialne; Rodzaje dochodów)";"gminy łącznie z miastami na prawach powiatu";"pozostałe dochody - wpływy z usług";"";"";"";"zł";316270142,18;313592161,79;317832678,28;337174450,18;232168125,31;311050159,83;410396954,82;466254697,83;499724255,97;;
"FINANSE PUBLICZNE";"DOCHODY BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Dochody własne (Wymiary: Jednostki terytorialne; Rodzaje dochodów)";"gminy łącznie z miastami na prawach powiatu";"wpływy z opłaty targowej";"";"";"";"zł";2887214,56;2723636,33;2483517,07;2473341,66;2121113,38;128923,01;172430,71;12082,57;12494,05;;
"FINANSE PUBLICZNE";"DOCHODY BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Dochody własne (Wymiary: Jednostki terytorialne; Rodzaje dochodów)";"gminy łącznie z miastami na prawach powiatu";"wpływy z innych lokalnych opłat pobieranych przez jednostki samorządu terytorialnego na podstawie odrębnych ustaw";"";"";"";"zł";240187179,66;263613938,69;263663599,17;283295358,56;298337512,84;371150886,56;426136384,92;475449109,78;491558358,18;;
"FINANSE PUBLICZNE";"DOCHODY BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Dochody własne (Wymiary: Jednostki terytorialne; Rodzaje dochodów)";"gminy łącznie z miastami na prawach powiatu";"dochody z majątku";"";"";"";"zł";223603689,93;202971263,14;182673521,38;196554512,41;179495513,83;279594897,42;206357864,55;230048519,89;236595773,16;;
"FINANSE PUBLICZNE";"DOCHODY BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Dochody własne (Wymiary: Jednostki terytorialne; Rodzaje dochodów)";"gminy łącznie z miastami na prawach powiatu";"dochody z majątku - dochody z najmu i dzierżawy oraz innych umów o podobnym charakterze";"";"";"";"zł";108302747,54;107500502,19;110752308,47;114764806,25;102480398,18;115046321,26;129579747,85;152259394,49;161161196,33;;
"FINANSE PUBLICZNE";"DOCHODY BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Dochody własne (Wymiary: Jednostki terytorialne; Rodzaje dochodów)";"gminy łącznie z miastami na prawach powiatu";"pozostałe dochody - środki na dofinansowanie własnych zadań pozyskane z innych źródeł - razem";"";"";"";"zł";21090690,69;15073084,87;15418523,87;22983194,36;124496729,42;12553760,73;36752176,89;30301716,13;38421062,85;;
"FINANSE PUBLICZNE";"DOCHODY BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Dochody własne (Wymiary: Jednostki terytorialne; Rodzaje dochodów)";"gminy łącznie z miastami na prawach powiatu";"pozostałe dochody - środki na dofinansowanie własnych zadań pozyskane z innych źródeł - inwestycyjne";"";"";"";"zł";11428851,59;7189762,52;4695539,08;13629993,35;113584030,08;4336317,63;20274743,89;12935946,92;22339328,31;;
"FINANSE PUBLICZNE";"DOCHODY BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Dochody własne (Wymiary: Jednostki terytorialne; Rodzaje dochodów)";"miasta na prawach powiatu";"razem";"";"";"";"zł";3058200935,46;3311715355,94;3600811463,48;3833361743,79;3808957546,50;4545268547,21;4678460181,92;4665494540,49;6059059686,69;;
"FINANSE PUBLICZNE";"DOCHODY BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Dochody własne (Wymiary: Jednostki terytorialne; Rodzaje dochodów)";"miasta na prawach powiatu";"dochody podatkowe - podatek rolny";"";"";"";"zł";2312518,70;2270661,48;2213181,34;2304608,69;2335258,84;2392254,42;2371752,66;2839074,35;3552289,11;;
"FINANSE PUBLICZNE";"DOCHODY BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Dochody własne (Wymiary: Jednostki terytorialne; Rodzaje dochodów)";"miasta na prawach powiatu";"dochody podatkowe - podatek leśny";"";"";"";"zł";49552,78;53595,69;46589,00;48571,95;52436,54;56242,81;60881,36;92837,11;100011,19;;
"FINANSE PUBLICZNE";"DOCHODY BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Dochody własne (Wymiary: Jednostki terytorialne; Rodzaje dochodów)";"miasta na prawach powiatu";"dochody podatkowe - podatek od nieruchomości";"";"";"";"zł";489071498,83;505936487,12;531492975,83;544594475,99;555491821,28;602973537,30;636312836,94;706581314,66;820233773,30;;
"FINANSE PUBLICZNE";"DOCHODY BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Dochody własne (Wymiary: Jednostki terytorialne; Rodzaje dochodów)";"miasta na prawach powiatu";"dochody podatkowe - podatek od środków transportowych";"";"";"";"zł";19314296,40;21678795,83;23748073,21;22841612,88;22247523,29;21449068,12;20564966,82;21590666,43;24391954,07;;
"FINANSE PUBLICZNE";"DOCHODY BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Dochody własne (Wymiary: Jednostki terytorialne; Rodzaje dochodów)";"miasta na prawach powiatu";"dochody podatkowe - podatek od spadków i darowizn";"";"";"";"zł";14391965,33;13764411,56;15370222,21;12602111,86;15181771,79;26940298,36;22156098,73;29068088,58;23677989,19;;
"FINANSE PUBLICZNE";"DOCHODY BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Dochody własne (Wymiary: Jednostki terytorialne; Rodzaje dochodów)";"miasta na prawach powiatu";"dochody podatkowe - podatek od czynności cywilnoprawnych";"";"";"";"zł";77937675,85;99937514,94;111689820,38;124712662,74;114405697,60;171487994,88;143820459,34;139030775,19;153671730,14;;
"FINANSE PUBLICZNE";"DOCHODY BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Dochody własne (Wymiary: Jednostki terytorialne; Rodzaje dochodów)";"miasta na prawach powiatu";"dochody podatkowe - podatek od działalności gospodarczej osób fizycznych, opłacany w formie karty podatkowej";"";"";"";"zł";2795468,00;2615873,24;2565847,78;2536242,86;2438795,27;7205539,17;8120675,87;7665928,31;7748277,48;;
"FINANSE PUBLICZNE";"DOCHODY BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Dochody własne (Wymiary: Jednostki terytorialne; Rodzaje dochodów)";"miasta na prawach powiatu";"dochody podatkowe - ustalone i pobierane na podstawie odrębnych ustaw";"";"";"";"zł";605872975,89;646257339,86;687126709,75;709640286,97;712153304,61;832504935,06;833407671,72;906868684,63;1033376024,48;;
"FINANSE PUBLICZNE";"DOCHODY BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Dochody własne (Wymiary: Jednostki terytorialne; Rodzaje dochodów)";"miasta na prawach powiatu";"udziały w podatkach stanowiących dochody budżetu państwa razem";"";"";"";"zł";1327429868,71;1487051227,84;1756322616,94;1951423078,77;1944806342,66;2239214705,60;2246655451,11;2059211987,00;3237569228,00;;
"FINANSE PUBLICZNE";"DOCHODY BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Dochody własne (Wymiary: Jednostki terytorialne; Rodzaje dochodów)";"miasta na prawach powiatu";"udziały w podatkach stanowiących dochody budżetu państwa podatek dochodowy od osób fizycznych";"";"";"";"zł";1224442711,00;1379946509,00;1614346242,00;1786238793,00;1772156420,00;2019978880,00;2018025030,11;1710047660,00;2803318933,00;;
"FINANSE PUBLICZNE";"DOCHODY BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Dochody własne (Wymiary: Jednostki terytorialne; Rodzaje dochodów)";"miasta na prawach powiatu";"udziały w podatkach stanowiących dochody budżetu państwa podatek dochodowy od osób prawnych";"";"";"";"zł";102987157,71;107104718,84;141976374,94;165184285,77;172649922,66;219235825,60;228630421,00;349164327,00;434250295,00;;
"FINANSE PUBLICZNE";"DOCHODY BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Dochody własne (Wymiary: Jednostki terytorialne; Rodzaje dochodów)";"miasta na prawach powiatu";"wpływy z opłaty skarbowej";"";"";"";"zł";17061141,98;18798297,27;19681460,79;22241196,74;21989207,61;26309773,84;31050984,96;31021424,36;35561056,52;;
"FINANSE PUBLICZNE";"DOCHODY BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Dochody własne (Wymiary: Jednostki terytorialne; Rodzaje dochodów)";"miasta na prawach powiatu";"wpływy z opłaty eksploatacyjnej";"";"";"";"zł";8084,40;8034,60;13825,53;13366,54;3986,60;6413,45;9184,72;8722,96;23623,40;;
"FINANSE PUBLICZNE";"DOCHODY BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Dochody własne (Wymiary: Jednostki terytorialne; Rodzaje dochodów)";"miasta na prawach powiatu";"pozostałe dochody - wpływy z usług";"";"";"";"zł";316270142,18;313592161,79;317832678,28;337174450,18;232168125,31;311050159,83;410396954,82;466254697,83;499724255,97;;
"FINANSE PUBLICZNE";"DOCHODY BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Dochody własne (Wymiary: Jednostki terytorialne; Rodzaje dochodów)";"miasta na prawach powiatu";"wpływy z opłaty targowej";"";"";"";"zł";2887214,56;2723636,33;2483517,07;2473341,66;2121113,38;128923,01;172430,71;12082,57;12494,05;;
"FINANSE PUBLICZNE";"DOCHODY BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Dochody własne (Wymiary: Jednostki terytorialne; Rodzaje dochodów)";"miasta na prawach powiatu";"wpływy z innych lokalnych opłat pobieranych przez jednostki samorządu terytorialnego na podstawie odrębnych ustaw";"";"";"";"zł";240187179,66;263613938,69;263663599,17;283295358,56;298337512,84;371150886,56;426136384,92;475449109,78;491558358,18;;
"FINANSE PUBLICZNE";"DOCHODY BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Dochody własne (Wymiary: Jednostki terytorialne; Rodzaje dochodów)";"miasta na prawach powiatu";"dochody z majątku";"";"";"";"zł";223603689,93;202971263,14;182673521,38;196554512,41;179495513,83;279594897,42;206357864,55;230048519,89;236595773,16;;
"FINANSE PUBLICZNE";"DOCHODY BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Dochody własne (Wymiary: Jednostki terytorialne; Rodzaje dochodów)";"miasta na prawach powiatu";"dochody z majątku - dochody z najmu i dzierżawy oraz innych umów o podobnym charakterze";"";"";"";"zł";108302747,54;107500502,19;110752308,47;114764806,25;102480398,18;115046321,26;129579747,85;152259394,49;161161196,33;;
"FINANSE PUBLICZNE";"DOCHODY BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Dochody własne (Wymiary: Jednostki terytorialne; Rodzaje dochodów)";"miasta na prawach powiatu";"pozostałe dochody - środki na dofinansowanie własnych zadań pozyskane z innych źródeł - razem";"";"";"";"zł";21090690,69;15073084,87;15418523,87;22983194,36;124496729,42;12553760,73;36752176,89;30301716,13;38421062,85;;
"FINANSE PUBLICZNE";"DOCHODY BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Dochody własne (Wymiary: Jednostki terytorialne; Rodzaje dochodów)";"miasta na prawach powiatu";"pozostałe dochody - środki na dofinansowanie własnych zadań pozyskane z innych źródeł - inwestycyjne";"";"";"";"zł";11428851,59;7189762,52;4695539,08;13629993,35;113584030,08;4336317,63;20274743,89;12935946,92;22339328,31;;
"FINANSE PUBLICZNE";"DOCHODY BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Dotacje (Wymiary: Jednostki terytorialne; Rodzaje dotacji; Przeznaczenie)";"gminy łącznie z miastami na prawach powiatu";"dotacje ogółem (celowe + dotacje §§ 200, 620 + dotacje §§ 205, 625)";"ogółem";"";"";"zł";789860593,41;823646149,92;842850457,88;1116899802,22;1338231049,76;1328582821,44;1388065159,60;1154845095,60;1047955351,91;;
"FINANSE PUBLICZNE";"DOCHODY BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Dotacje (Wymiary: Jednostki terytorialne; Rodzaje dotacji; Przeznaczenie)";"gminy łącznie z miastami na prawach powiatu";"dotacje ogółem (celowe + dotacje §§ 200, 620 + dotacje §§ 205, 625)";"inwestycyjne";"";"";"zł";179399436,60;99103612,93;95741819,19;141727773,39;99406547,78;102665792,68;361859166,43;471439626,05;255574033,20;;
"FINANSE PUBLICZNE";"DOCHODY BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Dotacje (Wymiary: Jednostki terytorialne; Rodzaje dotacji; Przeznaczenie)";"gminy łącznie z miastami na prawach powiatu";"dotacje celowe";"ogółem";"";"";"zł";683644485,87;716066807,73;721009541,82;949544863,99;1213723178,03;1219061424,33;1173312394,43;915318192,51;931878242,34;;
"FINANSE PUBLICZNE";"DOCHODY BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Dotacje (Wymiary: Jednostki terytorialne; Rodzaje dotacji; Przeznaczenie)";"gminy łącznie z miastami na prawach powiatu";"dotacje celowe";"inwestycyjne";"";"";"zł";78120209,86;18454984,26;4298553,34;1680096,99;3999880,38;17011844,85;166852017,90;252907635,67;148627548,01;;
"FINANSE PUBLICZNE";"DOCHODY BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Dotacje (Wymiary: Jednostki terytorialne; Rodzaje dotacji; Przeznaczenie)";"gminy łącznie z miastami na prawach powiatu";"dotacje celowe z budżetu państwa";"ogółem";"";"";"zł";586818875,66;676443039,31;693930005,52;920413662,98;1182410153,76;1169168124,48;904109976,09;631357850,07;556133472,87;;
