Kategoria;Grupa;Podgrupa (wymiary);Wymiar 1;Wymiar 2;Wymiar 3;Wymiar 4;Wymiar 5;Jednostka miary;"2016";"2017";"2018";"2019";"2020";"2021";"2022";"2023";"2024";"2025";
"STAN I OCHRONA ŚRODOWISKA";"POBÓR I ZUŻYCIE WODY ORAZ OCZYSZCZALNIE ŚCIEKÓW";"Zużycie wody na potrzeby gospodarki narodowej i ludności w ciągu roku (Wymiary: Zużycie wody)";"eksploatacja sieci wodociągowej - gospodarstwa domowe";"";"";"";"";"dam3";27540,8;28344,0;29207,1;29677,3;29641,7;29599,2;30361,2;30534,2;31843,7;;
"STAN I OCHRONA ŚRODOWISKA";"POBÓR I ZUŻYCIE WODY ORAZ OCZYSZCZALNIE ŚCIEKÓW";"Zużycie wody na potrzeby gospodarki narodowej i ludności w ciągu roku (Wymiary: Zużycie wody)";"zużycie wody na 1 mieszkańca";"";"";"";"";"m3";114,4;88,8;122,1;98,1;93,0;100,0;107,7;76,9;103,9;;
"STAN I OCHRONA ŚRODOWISKA";"POBÓR I ZUŻYCIE WODY ORAZ OCZYSZCZALNIE ŚCIEKÓW";"Zużycie wody na potrzeby gospodarki narodowej i ludności w ciągu roku (Wymiary: Zużycie wody)";"udział przemysłu w zużyciu wody ogółem";"";"";"";"";"%";50,4;35,3;51,0;38,4;39,7;42,8;44,9;22,8;41,6;;
"STAN I OCHRONA ŚRODOWISKA";"TERENY ZIELENI";"Nasadzenia i ubytki wg lokalizacji w gminach (Wymiary: Prace leśne; Drzewa i krzewy; Lokalizacje)";"nasadzenia";"drzewa";"ogółem (w miastach i na wsi)";"";"";"szt.";5151;4082;8266;5406;5184;3498;3660;3736;3234;;
"STAN I OCHRONA ŚRODOWISKA";"TERENY ZIELENI";"Nasadzenia i ubytki wg lokalizacji w gminach (Wymiary: Prace leśne; Drzewa i krzewy; Lokalizacje)";"nasadzenia";"krzewy";"ogółem (w miastach i na wsi)";"";"";"szt.";62755;68919;61060;71375;97159;81577;32961;55074;75881;;
"STAN I OCHRONA ŚRODOWISKA";"TERENY ZIELENI";"Nasadzenia i ubytki wg lokalizacji w gminach (Wymiary: Prace leśne; Drzewa i krzewy; Lokalizacje)";"ubytki";"drzewa";"ogółem (w miastach i na wsi)";"";"";"szt.";2349;2767;7730;1634;4066;2874;3475;3004;2525;;
"STAN I OCHRONA ŚRODOWISKA";"TERENY ZIELENI";"Nasadzenia i ubytki wg lokalizacji w gminach (Wymiary: Prace leśne; Drzewa i krzewy; Lokalizacje)";"ubytki";"krzewy";"ogółem (w miastach i na wsi)";"";"";"szt.";2301;852;;;;;;;;;
"STAN I OCHRONA ŚRODOWISKA";"TERENY ZIELENI";"Nasadzenia i ubytki wg lokalizacji w gminach (Wymiary: Prace leśne; Drzewa i krzewy; Lokalizacje)";"ubytki";"krzewy w m2";"ogółem (w miastach i na wsi)";"";"";"m2";;;16311;755;928;621;806;600;45;;
"STAN I OCHRONA ŚRODOWISKA";"TERENY ZIELENI";"Tereny zieleni (Wymiary: Tereny zieleni; Tereny zieleni; Lokalizacje)";"parki spacerowo - wypoczynkowe";"obiekty";"ogółem (w miastach i na wsi)";"";"";"szt.";68;68;69;62;64;65;65;65;67;;
"STAN I OCHRONA ŚRODOWISKA";"TERENY ZIELENI";"Tereny zieleni (Wymiary: Tereny zieleni; Tereny zieleni; Lokalizacje)";"parki spacerowo - wypoczynkowe";"powierzchnia";"ogółem (w miastach i na wsi)";"";"";"ha";826,01;796,42;803,33;722,43;795,26;800,58;814,63;814,77;832,84;;
"STAN I OCHRONA ŚRODOWISKA";"TERENY ZIELENI";"Tereny zieleni (Wymiary: Tereny zieleni; Tereny zieleni; Lokalizacje)";"zieleńce";"obiekty";"ogółem (w miastach i na wsi)";"";"";"szt.";169;386;450;453;571;555;583;456;463;;
"STAN I OCHRONA ŚRODOWISKA";"TERENY ZIELENI";"Tereny zieleni (Wymiary: Tereny zieleni; Tereny zieleni; Lokalizacje)";"zieleńce";"powierzchnia";"ogółem (w miastach i na wsi)";"";"";"ha";138,93;549,18;678,39;206,32;254,74;251,78;263,43;261,64;346,28;;
"STAN I OCHRONA ŚRODOWISKA";"TERENY ZIELENI";"Tereny zieleni (Wymiary: Tereny zieleni; Tereny zieleni; Lokalizacje)";"zieleń uliczna";"powierzchnia";"ogółem (w miastach i na wsi)";"";"";"ha";547,61;557,72;557,72;563,63;563,68;562,86;580,44;580,20;576,56;;
"STAN I OCHRONA ŚRODOWISKA";"TERENY ZIELENI";"Tereny zieleni (Wymiary: Tereny zieleni; Tereny zieleni; Lokalizacje)";"tereny zieleni osiedlowej";"powierzchnia";"ogółem (w miastach i na wsi)";"";"";"ha";540,54;590,00;573,77;596,92;596,74;601,45;788,19;797,85;;;
"STAN I OCHRONA ŚRODOWISKA";"TERENY ZIELENI";"Tereny zieleni (Wymiary: Tereny zieleni; Tereny zieleni; Lokalizacje)";"parki, zieleńce i tereny zieleni osiedlowej";"powierzchnia";"ogółem (w miastach i na wsi)";"";"";"ha";1505,48;1935,60;2055,49;1525,67;1646,74;1653,81;1866,25;1874,26;;;
"STAN I OCHRONA ŚRODOWISKA";"TERENY ZIELENI";"Tereny zieleni (Wymiary: Tereny zieleni; Tereny zieleni; Lokalizacje)";"cmentarze";"obiekty";"ogółem (w miastach i na wsi)";"";"";"szt.";6;6;41;41;42;42;42;42;42;;
"STAN I OCHRONA ŚRODOWISKA";"TERENY ZIELENI";"Tereny zieleni (Wymiary: Tereny zieleni; Tereny zieleni; Lokalizacje)";"cmentarze";"powierzchnia";"ogółem (w miastach i na wsi)";"";"";"ha";140,99;138,24;168,81;169,64;170,66;170,66;170,66;170,50;170,60;;
"STAN I OCHRONA ŚRODOWISKA";"TERENY ZIELENI";"Tereny zieleni (Wymiary: Tereny zieleni; Tereny zieleni; Lokalizacje)";"lasy gminne";"powierzchnia";"ogółem (w miastach i na wsi)";"";"";"ha";931,43;948,93;948,93;949,62;951,19;956,99;964,24;964,24;1001,46;;
"STAN I OCHRONA ŚRODOWISKA";"TERENY ZIELENI";"Tereny zieleni - wskaźniki (Wymiary: Wskaźniki)";"udział parków, zieleńców i terenów zieleni osiedlowej w powierzchni ogółem";"";"";"";"";"%";5,1;6,6;7,0;5,2;5,6;5,6;6,4;6,4;;;
"STAN I OCHRONA ŚRODOWISKA";"TERENY ZIELENI";"Tereny zieleni - wskaźniki (Wymiary: Wskaźniki)";"udział powierzchni terenów zieleni w powierzchni ogółem";"";"";"";"";"%";10,67;12,23;12,74;10,96;11,38;11,42;12,23;12,26;;;
"STAN I OCHRONA ŚRODOWISKA";"TERENY ZIELENI";"Tereny zieleni - wskaźniki (Wymiary: Wskaźniki)";"powierzchnia gminnych terenów zieleni na 1 mieszkańca";"";"";"";"";"m2";11,8;12,6;12,9;16,6;17,7;17,8;18,3;18,4;19,8;;
"STAN I OCHRONA ŚRODOWISKA";"TERENY ZIELENI";"Tereny zieleni - wskaźniki (Wymiary: Wskaźniki)";"powierzchnia terenów zieleni ogółem na 1 mieszkańca";"";"";"";"";"m2";49,0;56,1;58,2;49,9;49,5;49,6;53,1;53,3;;;
"STAN I OCHRONA ŚRODOWISKA";"TERENY ZIELENI";"Tereny zieleni - wskaźniki (Wymiary: Wskaźniki)";"powierzchnia parków, zieleńców i terenów zieleni osiedlowej na 1 mieszkańca";"";"";"";"";"m2";23,6;30,3;32,1;23,7;24,4;24,5;27,7;27,8;;;
"STAN I OCHRONA ŚRODOWISKA";"TERENY ZIELENI";"Tereny zieleni - wskaźniki (Wymiary: Wskaźniki)";"udział powierzchni gminnych parków spacerowo-wypoczynkowych w łącznej powierzchni terenów zieleni danej jednostki terytorialnej";"";"";"";"";"%";27,5;22,8;22,0;34,6;36,0;36,1;33,3;33,2;;;
"STAN I OCHRONA ŚRODOWISKA";"TERENY ZIELENI";"Tereny zieleni - wskaźniki (Wymiary: Wskaźniki)";"liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej";"";"";"";"";"szt.";;;;;;;125,0;200,7;270,0;;
"STAN I OCHRONA ŚRODOWISKA";"TERENY ZIELENI";"Tereny zieleni - wskaźniki (Wymiary: Wskaźniki)";"udział powierzchni gminnych terenów zieleni w powierzchni danej jednostki terytorialnej";"";"";"";"";"%";2,6;2,8;2,8;3,6;4,1;4,1;4,2;4,2;4,6;;
"STAN I OCHRONA ŚRODOWISKA";"TERENY ZIELENI";"Tereny zieleni w gestii samorządów (Wymiary: Tereny zieleni; Tereny zieleni)";"parki spacerowo - wypoczynkowe";"obiekty";"";"";"";"szt.";46;47;48;62;64;65;65;65;67;;
"STAN I OCHRONA ŚRODOWISKA";"TERENY ZIELENI";"Tereny zieleni w gestii samorządów (Wymiary: Tereny zieleni; Tereny zieleni)";"parki spacerowo - wypoczynkowe";"powierzchnia";"";"";"";"ha";565,01;567,57;574,48;722,43;795,26;800,58;814,63;814,77;832,84;;
"STAN I OCHRONA ŚRODOWISKA";"TERENY ZIELENI";"Tereny zieleni w gestii samorządów (Wymiary: Tereny zieleni; Tereny zieleni)";"zieleńce";"obiekty";"";"";"";"szt.";157;167;177;443;561;555;583;456;463;;
"STAN I OCHRONA ŚRODOWISKA";"TERENY ZIELENI";"Tereny zieleni w gestii samorządów (Wymiary: Tereny zieleni; Tereny zieleni)";"zieleńce";"powierzchnia";"";"";"";"ha";126,83;128,28;133,19;205,73;254,15;251,78;263,43;261,64;346,28;;
"STAN I OCHRONA ŚRODOWISKA";"TERENY ZIELENI";"Tereny zieleni w gestii samorządów (Wymiary: Tereny zieleni; Tereny zieleni)";"tereny zieleni osiedlowej";"powierzchnia";"";"";"";"ha";61,83;111,29;116,89;140,04;139,86;144,57;153,53;163,19;154,32;;
"STAN I OCHRONA ŚRODOWISKA";"TERENY ZIELENI";"Żywopłoty wg lokalizacji (Wymiary: Lokalizacje)";"ogółem (w miastach i na wsi)";"";"";"";"";"m";211871;254100;241786;239069;245039;239946;;;;;
"STAN I OCHRONA ŚRODOWISKA";"USŁUGI ZBIOROWEGO ZAOPATRZENIA W WODĘ I ZBIOROWEGO ODPROWADZANIA ŚCIEKÓW";"Dostępność cenowa wody i ścieków (Wymiary: Dostępność cenowa)";"maksymalna cena wskaźnikowa za 1 m3 dostarczanej wody dla gospodarstw domowych";"";"";"";"";"zł";;;;;;;5,17;5,17;6,35;;
"STAN I OCHRONA ŚRODOWISKA";"USŁUGI ZBIOROWEGO ZAOPATRZENIA W WODĘ I ZBIOROWEGO ODPROWADZANIA ŚCIEKÓW";"Dostępność cenowa wody i ścieków (Wymiary: Dostępność cenowa)";"maksymalna cena wskaźnikowa za 1 m3 dostarczanej wody dla przedsiębiorstw";"";"";"";"";"zł";;;;;;;5,17;5,17;6,22;;
"STAN I OCHRONA ŚRODOWISKA";"USŁUGI ZBIOROWEGO ZAOPATRZENIA W WODĘ I ZBIOROWEGO ODPROWADZANIA ŚCIEKÓW";"Dostępność cenowa wody i ścieków (Wymiary: Dostępność cenowa)";"udział wydatków na wodę w dochodzie rozporządzalnym";"";"";"";"";"%";;;;;;;0,86;0,73;0,79;;
"STAN I OCHRONA ŚRODOWISKA";"USŁUGI ZBIOROWEGO ZAOPATRZENIA W WODĘ I ZBIOROWEGO ODPROWADZANIA ŚCIEKÓW";"Dostępność cenowa wody i ścieków (Wymiary: Dostępność cenowa)";"maksymalna cena wskaźnikowa za 1 m3 odprowadzanych ścieków dla gospodarstw domowych";"";"";"";"";"zł";;;;;;;5,70;5,70;7,00;;
"STAN I OCHRONA ŚRODOWISKA";"USŁUGI ZBIOROWEGO ZAOPATRZENIA W WODĘ I ZBIOROWEGO ODPROWADZANIA ŚCIEKÓW";"Dostępność cenowa wody i ścieków (Wymiary: Dostępność cenowa)";"maksymalna cena wskaźnikowa za 1 m3 odprowadzanych ścieków dla przedsiębiorstw";"";"";"";"";"zł";;;;;;;5,70;5,70;7,00;;
"STAN I OCHRONA ŚRODOWISKA";"USŁUGI ZBIOROWEGO ZAOPATRZENIA W WODĘ I ZBIOROWEGO ODPROWADZANIA ŚCIEKÓW";"Dostępność cenowa wody i ścieków (Wymiary: Dostępność cenowa)";"udział wydatków na ścieki w dochodzie rozporządzalnym";"";"";"";"";"%";;;;;;;0,95;0,80;0,87;;
"STAN I OCHRONA ŚRODOWISKA";"UTRZYMANIE PORZĄDKU I CZYSTOŚCI";"Czystość (Wymiary: Wyszczególnienie)";"liczba koszy na śmieci - stan w dniu 31 grudnia";"";"";"";"";"szt.";;;;;6794;7066;7314;7691;7750;;
"STAN I OCHRONA ŚRODOWISKA";"UTRZYMANIE PORZĄDKU I CZYSTOŚCI";"Czystość (Wymiary: Wyszczególnienie)";"liczba koszy na śmieci przypadająca na 100 mieszkańców";"";"";"";"";"szt.";;;;;1,01;1,05;1,09;1,14;1,15;;
"STAN I OCHRONA ŚRODOWISKA";"UTRZYMANIE PORZĄDKU I CZYSTOŚCI";"Czystość (Wymiary: Wyszczególnienie)";"zebrane odpady budowlane i rozbiórkowe będące odpadami komunalnymi";"";"";"";"";"t";;;;;9348,0;12718,6;3093,5;3631,7;;;
"STAN I OCHRONA ŚRODOWISKA";"UTRZYMANIE PORZĄDKU I CZYSTOŚCI";"Czystość (Wymiary: Wyszczególnienie)";"odpady budowlane i rozbiórkowe będące odpadami komunalnymi poddane odzyskowi";"";"";"";"";"t";;;;;9247,4;12692,5;0,0;0,0;;;
"STAN I OCHRONA ŚRODOWISKA";"UTRZYMANIE PORZĄDKU I CZYSTOŚCI";"Czystość (Wymiary: Wyszczególnienie)";"poziom recyklingu przygotowania do ponownego użycia i odzysku odpadów budowlanych i rozbiórkowych innych niż niebezpieczne będących odpadami komunalnymi";"";"";"";"";"%";;;;;99;100;0;0;;;
"STAN I OCHRONA ŚRODOWISKA";"UTRZYMANIE PORZĄDKU I CZYSTOŚCI";"Czystość (Wymiary: Wyszczególnienie)";"punkty selektywnego zbierania odpadów komunalnych - stan w dniu 31 grudnia";"";"";"";"";"szt.";;2;2;2;2;2;2;2;2;;
"STAN I OCHRONA ŚRODOWISKA";"UTRZYMANIE PORZĄDKU I CZYSTOŚCI";"Czystość (Wymiary: Wyszczególnienie)";"powierzchnia przypadająca na 1 punkt selektywnego zbierania odpadów komunalnych";"";"";"";"";"ha";;;;;14641,0;14641,0;14640,5;14640,5;14640,0;;
"STAN I OCHRONA ŚRODOWISKA";"UTRZYMANIE PORZĄDKU I CZYSTOŚCI";"Czystość (Wymiary: Wyszczególnienie)";"powierzchnia objęta utrzymaniem czystości i porządku przez gminy w okresie letnim";"";"";"";"";"ha";;;;;;1930;2032;2046;2004;;
"STAN I OCHRONA ŚRODOWISKA";"UTRZYMANIE PORZĄDKU I CZYSTOŚCI";"Czystość (Wymiary: Wyszczególnienie)";"powierzchnia objęta utrzymaniem czystości i porządku przez gminy w okresie zimowym";"";"";"";"";"ha";;;;;;2092;2106;2135;2161;;
"STAN I OCHRONA ŚRODOWISKA";"UTRZYMANIE PORZĄDKU I CZYSTOŚCI";"Czystość (Wymiary: Wyszczególnienie)";"powierzchnia codziennego i częstszego utrzymywania czystości i porządku w gminach w okresie letnim";"";"";"";"";"ha";;;;;;337;346;348;345;;
"STAN I OCHRONA ŚRODOWISKA";"UTRZYMANIE PORZĄDKU I CZYSTOŚCI";"Czystość (Wymiary: Wyszczególnienie)";"powierzchnia codziennego i częstszego utrzymywania czystości i porządku w gminach w okresie zimowym";"";"";"";"";"ha";;;;;;346;347;350;326;;
"STAN I OCHRONA ŚRODOWISKA";"UTRZYMANIE PORZĄDKU I CZYSTOŚCI";"Czystość (Wymiary: Wyszczególnienie)";"udział powierzchni utrzymywanej w czystości i porządku w ogólnej powierzchni danej jednostki terytorialnej";"";"";"";"";"%";;;;;;6,8;7,0;7,1;7,1;;
"STAN I OCHRONA ŚRODOWISKA";"UTRZYMANIE PORZĄDKU I CZYSTOŚCI";"Czystość (Wymiary: Wyszczególnienie)";"udział powierzchni utrzymywanej w czystości i porządku objętej codziennym lub częstszym utrzymaniem czystości w łącznej powierzchni gminy utrzymywanej w czystości i porządku";"";"";"";"";"%";;;;;;17,1;16,8;16,7;16,3;;
"STAN I OCHRONA ŚRODOWISKA";"UTRZYMANIE PORZĄDKU I CZYSTOŚCI";"Czystość (Wymiary: Wyszczególnienie)";"czas świadczenia usługi utrzymania czystości i porządku terenów gminy w okresie letnim";"";"";"";"";"mc";;;;;;7;7;7;7;;
"STAN I OCHRONA ŚRODOWISKA";"UTRZYMANIE PORZĄDKU I CZYSTOŚCI";"Czystość (Wymiary: Wyszczególnienie)";"czas świadczenia usługi utrzymania czystości i porządku terenów gminy w okresie zimowym";"";"";"";"";"mc";;;;;;5;5;5;5;;
"STAN I OCHRONA ŚRODOWISKA";"UTRZYMANIE PORZĄDKU I CZYSTOŚCI";"Nieczystości ciekłe (Wymiary: Gromadzenie i wywóz nieczystości)";"zbiorniki bezodpływowe - stan w dniu 31 grudnia";"";"";"";"";"szt.";3590;3224;2815;2332;2405;2730;3111;3040;2772;;
"STAN I OCHRONA ŚRODOWISKA";"UTRZYMANIE PORZĄDKU I CZYSTOŚCI";"Nieczystości ciekłe (Wymiary: Gromadzenie i wywóz nieczystości)";"oczyszczalnie przydomowe - stan w dniu 31 grudnia";"";"";"";"";"szt.";42;37;40;43;47;40;163;244;256;;
"STAN I OCHRONA ŚRODOWISKA";"UTRZYMANIE PORZĄDKU I CZYSTOŚCI";"Nieczystości ciekłe (Wymiary: Gromadzenie i wywóz nieczystości)";"stacje zlewne - stan w dniu 31 grudnia";"";"";"";"";"szt.";3;3;3;3;3;4;4;4;4;;
"STAN I OCHRONA ŚRODOWISKA";"UTRZYMANIE PORZĄDKU I CZYSTOŚCI";"Nieczystości ciekłe (Wymiary: Gromadzenie i wywóz nieczystości)";"nieczystości ciekłe ogółem wywiezione do oczyszczalni ścieków lub stacji zlewnych - w ciągu roku";"";"";"";"";"dam3";;158,15;;;;;;;;;
"STAN I OCHRONA ŚRODOWISKA";"UTRZYMANIE PORZĄDKU I CZYSTOŚCI";"Nieczystości ciekłe (Wymiary: Gromadzenie i wywóz nieczystości)";"nieczystości ciekłe z gospodarstw domowych wywiezione do oczyszczalni ścieków lub stacji zlewnych - w ciągu roku";"";"";"";"";"dam3";;88,45;;;;;;;;;
"STAN I OCHRONA ŚRODOWISKA";"UTRZYMANIE PORZĄDKU I CZYSTOŚCI";"Nieczystości ciekłe (Wymiary: Gromadzenie i wywóz nieczystości)";"nieczystości ciekłe (ścieki bytowe) odebrane w ciągu roku";"";"";"";"";"m3";;;169508,0;205925,2;239721,0;259295,1;261881,0;274344,3;265489,1;;
"STAN I OCHRONA ŚRODOWISKA";"UTRZYMANIE PORZĄDKU I CZYSTOŚCI";"Nieczystości ciekłe (Wymiary: Gromadzenie i wywóz nieczystości)";"ścieki bytowe w tym przekazane do stacji zlewnej";"";"";"";"";"m3";;;169508,0;205925,2;239721,0;259295,1;261881,0;274344,3;265489,1;;
"STAN I OCHRONA ŚRODOWISKA";"UTRZYMANIE PORZĄDKU I CZYSTOŚCI";"Nieczystości ciekłe (Wymiary: Gromadzenie i wywóz nieczystości)";"nieczystości ciekłe (ścieki komunalne) odebrane w ciągu roku";"";"";"";"";"m3";;;328,4;575,0;673,1;567,5;712,2;364,0;3655,6;;
"STAN I OCHRONA ŚRODOWISKA";"UTRZYMANIE PORZĄDKU I CZYSTOŚCI";"Nieczystości ciekłe (Wymiary: Gromadzenie i wywóz nieczystości)";"ścieki komunalne w tym przekazane do stacji zlewnej";"";"";"";"";"m3";;;328,4;575,0;673,1;567,5;712,2;364,0;3655,6;;
"STAN I OCHRONA ŚRODOWISKA";"UTRZYMANIE PORZĄDKU I CZYSTOŚCI";"Nieczystości ciekłe (Wymiary: Gromadzenie i wywóz nieczystości)";"ilość nieczystości ciekłych przekazanych do oczyszczalni ścieków lub stacji zlewnych";"";"";"";"";"m3";;;;;;;262593,2;274708,3;269144,7;;
"TRANSPORT I ŁĄCZNOŚĆ";"DROGI DLA ROWERÓW";"Długość dróg dla rowerów (Wymiary: Drogi dla rowerów i buspasy)";"drogi dla rowerów ogółem";"";"";"";"";"km";242,5;249,9;260,0;312,1;360,4;286,4;355,2;368,4;429,0;;
"TRANSPORT I ŁĄCZNOŚĆ";"DROGI DLA ROWERÓW";"Długość dróg dla rowerów (Wymiary: Drogi dla rowerów i buspasy)";"będących pod zarządem gminy";"";"";"";"";"km";242,5;249,9;260,0;312,1;360,4;286,4;355,2;368,4;429,0;;
"TRANSPORT I ŁĄCZNOŚĆ";"DROGI DLA ROWERÓW";"Długość dróg dla rowerów (Wymiary: Drogi dla rowerów i buspasy)";"drogi dla rowerów na 100 km2";"";"";"";"";"km";82,82;85,34;88,79;106,58;123,08;97,81;121,31;125,82;146,52;;
"TRANSPORT I ŁĄCZNOŚĆ";"DROGI DLA ROWERÓW";"Długość dróg dla rowerów (Wymiary: Drogi dla rowerów i buspasy)";"drogi dla rowerów na 10 tys. km2";"";"";"";"";"km";8281,5;8534,3;8879,2;10658,4;12307,9;9780,8;12130,7;12581,5;14651,6;;
"TRANSPORT I ŁĄCZNOŚĆ";"DROGI DLA ROWERÓW";"Długość dróg dla rowerów (Wymiary: Drogi dla rowerów i buspasy)";"drogi dla rowerów na 10 tys. ludności";"";"";"";"";"km";3,80;3,91;4,06;4,85;5,35;4,25;5,27;5,47;6,38;;
"TRANSPORT I ŁĄCZNOŚĆ";"DROGI DLA ROWERÓW";"System rowerów publicznych (Wymiary: Wyszczególnienie)";"systemy rowerów publicznych";"";"";"";"";"szt.";;;;;;;1;1;1;;
"TRANSPORT I ŁĄCZNOŚĆ";"DROGI DLA ROWERÓW";"System rowerów publicznych (Wymiary: Wyszczególnienie)";"stacje";"";"";"";"";"szt.";;;;;;;220;230;230;;
"TRANSPORT I ŁĄCZNOŚĆ";"DROGI DLA ROWERÓW";"System rowerów publicznych (Wymiary: Wyszczególnienie)";"rowery ogółem";"";"";"";"";"szt.";;;;;;;2265;2434;2434;;
"TRANSPORT I ŁĄCZNOŚĆ";"DROGI DLA ROWERÓW";"System rowerów publicznych (Wymiary: Wyszczególnienie)";"rowery zwykłe";"";"";"";"";"szt.";;;;;;;2200;2300;2300;;
"TRANSPORT I ŁĄCZNOŚĆ";"DROGI DLA ROWERÓW";"System rowerów publicznych (Wymiary: Wyszczególnienie)";"rowery elektryczne";"";"";"";"";"szt.";;;;;;;6;100;100;;
"TRANSPORT I ŁĄCZNOŚĆ";"DROGI DLA ROWERÓW";"System rowerów publicznych (Wymiary: Wyszczególnienie)";"rowery tandemy";"";"";"";"";"szt.";;;;;;;6;6;6;;
"TRANSPORT I ŁĄCZNOŚĆ";"DROGI DLA ROWERÓW";"System rowerów publicznych (Wymiary: Wyszczególnienie)";"rowery dziecięce";"";"";"";"";"szt.";;;;;;;53;20;20;;
"TRANSPORT I ŁĄCZNOŚĆ";"DROGI DLA ROWERÓW";"System rowerów publicznych (Wymiary: Wyszczególnienie)";"rowery familijne";"";"";"";"";"szt.";;;;;;;0;6;0;;
"TRANSPORT I ŁĄCZNOŚĆ";"DROGI DLA ROWERÓW";"System rowerów publicznych (Wymiary: Wyszczególnienie)";"rowery typu cargo";"";"";"";"";"szt.";;;;;;;0;2;6;;
"TRANSPORT I ŁĄCZNOŚĆ";"DROGI DLA ROWERÓW";"System rowerów publicznych (Wymiary: Wyszczególnienie)";"rowery dla osób niepełnosprawnych";"";"";"";"";"szt.";;;;;;;;;2;;
"TRANSPORT I ŁĄCZNOŚĆ";"DROGI DLA ROWERÓW";"System rowerów publicznych (Wymiary: Wyszczególnienie)";"wypożyczenia rowerów";"";"";"";"";"szt.";;;;;;;2057790;1869185;1559659;;
"TRANSPORT I ŁĄCZNOŚĆ";"DROGI DLA ROWERÓW";"System rowerów publicznych (Wymiary: Wyszczególnienie)";"rowery publiczne na 1000 ludności";"";"";"";"";"szt.";;;;;;;3,36;3,61;3,62;;
"TRANSPORT I ŁĄCZNOŚĆ";"DROGI DLA ROWERÓW";"System rowerów publicznych (Wymiary: Wyszczególnienie)";"wypożyczenia rowerów publicznych na 1000 ludności";"";"";"";"";"szt.";;;;;;;3053,45;2772,73;2315,65;;
"TRANSPORT I ŁĄCZNOŚĆ";"DROGI PUBLICZNE GMINNE";"Drogi gminne wg typu nawierzchni (Wymiary: Rodzaje dróg)";"ogółem";"";"";"";"";"km";;;;;;;959,7;1003,5;991,5;;
"TRANSPORT I ŁĄCZNOŚĆ";"DROGI PUBLICZNE GMINNE";"Drogi gminne wg typu nawierzchni (Wymiary: Rodzaje dróg)";"o nawierzchni twardej";"";"";"";"";"km";;;;;;;875,9;919,1;907,2;;
"TRANSPORT I ŁĄCZNOŚĆ";"DROGI PUBLICZNE GMINNE";"Drogi gminne wg typu nawierzchni (Wymiary: Rodzaje dróg)";"o nawierzchni twardej ulepszonej";"";"";"";"";"km";;;;;;;861,5;870,4;892,2;;
"TRANSPORT I ŁĄCZNOŚĆ";"DROGI PUBLICZNE GMINNE";"Drogi gminne wg typu nawierzchni (Wymiary: Rodzaje dróg)";"o nawierzchni gruntowej";"";"";"";"";"km";;;;;;;83,8;84,4;84,3;;
"TRANSPORT I ŁĄCZNOŚĆ";"DZIAŁALNOŚĆ TRANSPORTOWA";"Taksówki (Wymiary: Taksówki)";"liczba licencji na taksówki ogółem";"";"";"";"";"szt.";;3157;3216;3319;3562;3543;3459;1796;1225;;
"TRANSPORT I ŁĄCZNOŚĆ";"DZIAŁALNOŚĆ TRANSPORTOWA";"Taksówki (Wymiary: Taksówki)";"liczba taksówek ogółem";"";"";"";"";"szt.";;3157;3216;3319;;;;;;;
"TRANSPORT I ŁĄCZNOŚĆ";"DZIAŁALNOŚĆ TRANSPORTOWA";"Taksówki (Wymiary: Taksówki)";"liczba wypisów z licencji na przewóz osób taksówkami";"";"";"";"";"szt.";;;;;4511;5533;5402;8659;8020;;
"TRANSPORT I ŁĄCZNOŚĆ";"KOMUNIKACJA MIEJSKA";"Czynne przystanki (Wymiary: Przystanki; Wyszczególnienie)";"ogółem (przystanki autobusowe (z trolejbusowymi) i tramwajowe, przystanki wspólne dla tramwajów i autobusów)";"ogółem";"";"";"";"szt.";;;1673;1658;1737;1837;1773;1695;1717;;
"TRANSPORT I ŁĄCZNOŚĆ";"KOMUNIKACJA MIEJSKA";"Czynne przystanki (Wymiary: Przystanki; Wyszczególnienie)";"przystanki autobusowe (z trolejbusowymi) i tramwajowe";"ogółem";"";"";"";"szt.";;;1586;1565;1640;1729;1661;1549;1565;;
"TRANSPORT I ŁĄCZNOŚĆ";"KOMUNIKACJA MIEJSKA";"Czynne przystanki (Wymiary: Przystanki; Wyszczególnienie)";"przystanki autobusowe (z trolejbusowymi) i tramwajowe";"właściciel lub zarządzający - gmina";"";"";"";"szt.";;;1582;1561;1636;1725;1657;1545;1559;;
"TRANSPORT I ŁĄCZNOŚĆ";"KOMUNIKACJA MIEJSKA";"Czynne przystanki (Wymiary: Przystanki; Wyszczególnienie)";"przystanki autobusowe (z trolejbusowymi) i tramwajowe";"właściciel lub zarządzający - podmiot nie będący jednostką samorządową";"";"";"";"szt.";;;4;4;4;4;4;4;6;;
"TRANSPORT I ŁĄCZNOŚĆ";"KOMUNIKACJA MIEJSKA";"Czynne przystanki (Wymiary: Przystanki; Wyszczególnienie)";"przystanki autobusowe ( z trolejbusowymi)";"ogółem";"";"";"";"szt.";;;1283;1273;1277;1468;1396;1279;1289;;
